"date","book","game","game_id","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_book","line_book","prob_model","line_model","edge","kelly","units","units_standardized","run_timestamp_utc","timestamp_id","play","result","units_bet","units_standardized_bet","units_net","units_standardized_net","unique_play"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1111,800,0.1442,594,0.0331,0.0186,1.8597,1.95757894736842,2025-05-18 20:56:27.141382,13,"Dearica Hamby","Win",0.3566,0.37536842105263,2.8528,3.00294736842104,"FPTS_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1176,750,0.1442,594,0.0265,0.015,1.5031,1.58221052631579,2025-05-18 16:01:23.680777,3,"Dearica Hamby","Win",0.3097,0.326,2.32275,2.445,"FPTS_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0998,902,0.0373,0.0199,1.9913,2.09610526315789,2025-05-18 15:01:19.663815,1,"Odyssey Sims","Loss",1.9913,2.09610526315789,-1.9913,-2.09610526315789,"FPTS_Odyssey Sims_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0556,1700,0.0998,902,0.0443,0.0234,2.3443,2.46768421052632,2025-05-18 20:56:27.141382,13,"Odyssey Sims","Loss",0.353,0.37157894736843,-0.353,-0.37157894736843,"FPTS_Odyssey Sims_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.0348,2777,0.0152,0.0077,0.7728,0.954074074074074,2025-05-18 15:01:19.663815,1,"Courtney Williams_layup","Loss",0.7728,0.954074074074074,-0.7728,-0.954074074074074,"FPTS Exact_Courtney Williams_layup_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.025,3900,0.0357,2698,0.0107,0.0055,0.551,0.680246913580247,2025-05-18 20:56:27.141382,1,"Dearica Hamby_other_fg","Loss",0.551,0.680246913580247,-0.551,-0.680246913580247,"FPTS Exact_Dearica Hamby_other_fg_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0286,3400,0.0391,2460,0.0105,0.0054,0.5402,0.666913580246914,2025-05-18 21:56:26.60298,1,"Kelsey Plum_three_point","Loss",0.5402,0.666913580246914,-0.5402,-0.666913580246914,"FPTS Exact_Kelsey Plum_three_point_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0312,3100,0.0422,2270,0.0109,0.0056,0.5645,0.696913580246914,2025-05-18 20:56:27.141382,1,"Odyssey Sims_layup","Loss",0.5645,0.696913580246914,-0.5645,-0.696913580246914,"FPTS Exact_Odyssey Sims_layup_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2326,330,0.2448,308,0.0123,0.008,0.7998,0.526184210526316,2025-05-18 21:56:26.60298,1,"Courtney Williams","Loss",0.7998,0.526184210526316,-0.7998,-0.526184210526316,"FPTS Team_Courtney Williams_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2,400,0.264,279,0.064,0.04,3.997,2.62960526315789,2025-05-18 20:56:27.141382,13,"Dearica Hamby","Win",0.2359,0.15519736842105,0.9436,0.6207894736842,"FPTS Team_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2041,390,0.264,279,0.0599,0.0376,3.7611,2.47440789473684,2025-05-18 20:26:28.731883,12,"Dearica Hamby","Win",0.5101,0.33559210526316,1.98939,1.30880921052632,"FPTS Team_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2128,370,0.264,279,0.0512,0.0325,3.251,2.13881578947368,2025-05-18 16:31:22.781441,4,"Dearica Hamby","Win",0.2763,0.18177631578947,1.02231,0.672572368421038,"FPTS Team_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2174,360,0.264,279,0.0466,0.0297,2.9747,1.95703947368421,2025-05-18 16:01:23.680777,3,"Dearica Hamby","Win",0.2921,0.19217105263158,1.05156,0.691815789473688,"FPTS Team_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2222,350,0.264,279,0.0417,0.0268,2.6826,1.76486842105263,2025-05-18 15:31:22.95933,2,"Dearica Hamby","Win",0.3093,0.20348684210526,1.08255,0.71220394736841,"FPTS Team_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2273,340,0.264,279,0.0367,0.0237,2.3733,1.56138157894737,2025-05-18 15:01:19.663815,1,"Dearica Hamby","Win",2.3733,1.56138157894737,8.06922,5.30869736842106,"FPTS Team_Dearica Hamby_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1522,557,0.0188,0.0109,1.0873,0.715328947368421,2025-05-18 15:01:19.663815,1,"Karlie Samuelson","Loss",1.0873,0.715328947368421,-1.0873,-0.715328947368421,"FPTS Team_Karlie Samuelson_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1,900,0.1828,447,0.0828,0.046,4.599,3.02565789473684,2025-05-18 21:26:25.774867,14,"Odyssey Sims","Loss",0.267,0.17565789473684,-0.267,-0.17565789473684,"FPTS Team_Odyssey Sims_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1053,850,0.1828,447,0.0775,0.0433,4.332,2.85,2025-05-18 20:56:27.141382,13,"Odyssey Sims","Loss",0.3005,0.19769736842105,-0.3005,-0.19769736842105,"FPTS Team_Odyssey Sims_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1111,800,0.1828,447,0.0717,0.0403,4.0315,2.65230263157895,2025-05-18 19:56:27.233295,11,"Odyssey Sims","Loss",0.3405,0.22401315789474,-0.3405,-0.22401315789474,"FPTS Team_Odyssey Sims_2025-05-18"
2025-05-18,"FanDuel","MIN @ LAS",1022500008,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1176,750,0.1828,447,0.0651,0.0369,3.691,2.42828947368421,2025-05-18 15:01:19.663815,1,"Odyssey Sims","Loss",3.691,2.42828947368421,-3.691,-2.42828947368421,"FPTS Team_Odyssey Sims_2025-05-18"
2025-05-18,"Draft Kings","WAS @ CON",1022500007,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0841,1088,0.0216,0.0115,1.1544,1.21515789473684,2025-05-18 16:01:23.680777,1,"Jacy Sheldon","Win",1.1544,1.21515789473684,17.316,18.2273684210526,"FPTS_Jacy Sheldon_2025-05-18"
2025-05-18,"Caesars","WAS @ CON",1022500007,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0851,1075,0.0226,0.0121,1.2074,1.27094736842105,2025-05-18 15:01:19.663815,1,"Lindsay Allen","Loss",0.6037,0.635473684210525,-0.6037,-0.635473684210525,"FPTS_Lindsay Allen_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0851,1075,0.0226,0.0121,1.2074,1.27094736842105,2025-05-18 15:01:19.663815,1,"Lindsay Allen","Loss",0.6037,0.635473684210525,-0.6037,-0.635473684210525,"FPTS_Lindsay Allen_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0556,1700,0.0891,1023,0.0335,0.0177,1.7733,1.86663157894737,2025-05-18 17:01:24.971688,5,"Lindsay Allen","Loss",0.5659,0.59568421052632,-0.5659,-0.59568421052632,"FPTS_Lindsay Allen_2025-05-18"
2025-05-18,"Caesars","WAS @ CON",1022500007,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0894,1019,0.0124,0.0067,0.6733,0.708736842105263,2025-05-18 17:01:24.971688,1,"Sonia Citron","Loss",0.6733,0.708736842105263,-0.6733,-0.708736842105263,"FPTS_Sonia Citron_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0217,4500,0.032,3023,0.0103,0.0053,0.5252,0.648395061728395,2025-05-18 15:01:19.663815,1,"Marina Mabrey_layup","Loss",0.5252,0.648395061728395,-0.5252,-0.648395061728395,"FPTS Exact_Marina Mabrey_layup_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0222,4400,0.0335,2886,0.0113,0.0058,0.576,0.711111111111111,2025-05-18 17:01:24.971688,3,"Marina Mabrey_layup","Loss",0.0508,0.062716049382716,-0.0508,-0.062716049382716,"FPTS Exact_Marina Mabrey_layup_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1643,509,0.0393,0.0225,2.2467,1.47809210526316,2025-05-18 17:01:24.971688,5,"Jacy Sheldon","Win",0.4592,0.3021052631579,3.2144,2.1147368421053,"FPTS Team_Jacy Sheldon_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1643,509,0.031,0.0179,1.7875,1.17598684210526,2025-05-18 16:01:23.680777,3,"Jacy Sheldon","Win",0.5357,0.352434210526313,3.48205,2.29082236842103,"FPTS Team_Jacy Sheldon_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.1643,509,0.0215,0.0125,1.2518,0.823552631578947,2025-05-18 15:01:19.663815,1,"Jacy Sheldon","Win",1.2518,0.823552631578947,7.5108,4.94131578947368,"FPTS Team_Jacy Sheldon_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1176,750,0.1663,501,0.0486,0.0275,2.7545,1.81217105263158,2025-05-18 15:01:19.663815,1,"Lindsay Allen","Loss",2.7545,1.81217105263158,-2.7545,-1.81217105263158,"FPTS Team_Lindsay Allen_2025-05-18"
2025-05-18,"FanDuel","WAS @ CON",1022500007,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.0952,950,0.1663,501,0.071,0.0392,3.9247,2.58203947368421,2025-05-18 17:01:24.971688,5,"Lindsay Allen","Loss",1.1702,0.76986842105263,-1.1702,-0.76986842105263,"FPTS Team_Lindsay Allen_2025-05-18"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0588,1600,0.0899,1013,0.031,0.0165,1.6492,1.736,2025-05-19 23:56:29.095589,24,"DiJonai Carrington","Loss",0.1896,0.19957894736842,-0.1896,-0.19957894736842,"FPTS_DiJonai Carrington_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0899,1013,0.0274,0.0146,1.4596,1.53642105263158,2025-05-19 22:26:22.039524,21,"DiJonai Carrington","Loss",0.2167,0.2281052631579,-0.2167,-0.2281052631579,"FPTS_DiJonai Carrington_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0667,1400,0.0899,1013,0.0232,0.0124,1.2429,1.30831578947368,2025-05-19 16:26:22.005249,9,"DiJonai Carrington","Loss",0.2501,0.26326315789473,-0.2501,-0.26326315789473,"FPTS_DiJonai Carrington_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0714,1300,0.0899,1013,0.0184,0.0099,0.9928,1.04505263157895,2025-05-19 12:26:44.105908,1,"DiJonai Carrington","Loss",0.9928,1.04505263157895,-0.9928,-1.04505263157895,"FPTS_DiJonai Carrington_2025-05-19"
2025-05-19,"Draft Kings","SEA @ DAL",1022500009,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1079,827,0.017,0.0094,0.9359,0.985157894736842,2025-05-19 12:26:44.105908,1,"Myisha Hines-Allen","Loss",0.9359,0.985157894736842,-0.9359,-0.985157894736842,"FPTS_Myisha Hines-Allen_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1059,844,0.015,0.0082,0.8242,0.867578947368421,2025-05-19 23:56:29.095589,1,"Paige Bueckers","Loss",0.8242,0.867578947368421,-0.8242,-0.867578947368421,"FPTS_Paige Bueckers_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1447,591,0.0113,0.0065,0.6537,0.430065789473684,2025-05-19 12:56:14.284884,1,"Alysha Clark","Loss",0.6537,0.430065789473684,-0.6537,-0.430065789473684,"FPTS Team_Alysha Clark_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1447,591,0.0197,0.0112,1.1237,0.739276315789474,2025-05-19 23:56:29.095589,16,"Alysha Clark","Loss",0.47,0.30921052631579,-0.47,-0.30921052631579,"FPTS Team_Alysha Clark_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.1844,442,0.0416,0.0242,2.4243,1.59493421052632,2025-05-19 12:26:44.105908,1,"DiJonai Carrington","Loss",2.4243,1.59493421052632,-2.4243,-1.59493421052632,"FPTS Team_DiJonai Carrington_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1844,442,0.0511,0.0295,2.9471,1.93888157894737,2025-05-19 14:56:21.896407,6,"DiJonai Carrington","Loss",0.5228,0.34394736842105,-0.5228,-0.34394736842105,"FPTS Team_DiJonai Carrington_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1667,500,0.181,452,0.0143,0.0086,0.8602,0.565921052631579,2025-05-19 23:56:29.095589,1,"Gabby Williams","Loss",0.8602,0.565921052631579,-0.8602,-0.565921052631579,"FPTS Team_Gabby Williams_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1923,420,0.2215,352,0.0292,0.0181,1.8056,1.18789473684211,2025-05-19 19:26:27.360327,15,"Myisha Hines-Allen","Loss",0.2261,0.14875,-0.2261,-0.14875,"FPTS Team_Myisha Hines-Allen_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1961,410,0.2215,352,0.0254,0.0158,1.5795,1.03914473684211,2025-05-19 12:56:14.284884,2,"Myisha Hines-Allen","Loss",0.2373,0.156118421052636,-0.2373,-0.156118421052636,"FPTS Team_Myisha Hines-Allen_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2,400,0.2215,352,0.0215,0.0134,1.3422,0.883026315789474,2025-05-19 12:26:44.105908,1,"Myisha Hines-Allen","Loss",1.3422,0.883026315789474,-1.3422,-0.883026315789474,"FPTS Team_Myisha Hines-Allen_2025-05-19"
2025-05-19,"FanDuel","SEA @ DAL",1022500009,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4505,122,0.4873,105,0.0369,0.0335,1.6765,1.22372262773723,2025-05-19 23:56:29.095589,1,"1Q_DAL","Loss",1.6765,1.22372262773723,-1.6765,-1.22372262773723,"FTTS_1Q_DAL_2025-05-19"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1,900,0.1144,774,0.0144,0.008,0.7983,0.840315789473684,2025-05-20 20:26:45.256088,1,"Brionna Jones","Loss",0.7983,0.840315789473684,-0.7983,-0.840315789473684,"FPTS_Brionna Jones_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0764,1208,0.0139,0.0074,0.7432,0.782315789473684,2025-05-20 14:56:34.199459,1,"Kelsey Mitchell","Win",0.7432,0.782315789473684,11.148,11.7347368421053,"FPTS_Kelsey Mitchell_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1,900,0.1144,774,0.0144,0.008,0.8022,0.844421052631579,2025-05-20 16:26:37.942851,1,"Natasha Howard","Loss",0.8022,0.844421052631579,-0.8022,-0.844421052631579,"FPTS_Natasha Howard_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.05,1900,0.0672,1388,0.0172,0.0091,0.9065,0.95421052631579,2025-05-20 16:56:42.455106,7,"Te-Hina Paopao","Loss",0.1363,0.143473684210527,-0.1363,-0.143473684210527,"FPTS_Te-Hina Paopao_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0526,1800,0.0672,1388,0.0146,0.0077,0.7702,0.810736842105263,2025-05-20 16:26:37.942851,6,"Te-Hina Paopao","Loss",0.1524,0.160421052631579,-0.1524,-0.160421052631579,"FPTS_Te-Hina Paopao_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0556,1700,0.0672,1388,0.0117,0.0062,0.6178,0.650315789473684,2025-05-20 13:56:28.138588,1,"Te-Hina Paopao","Loss",0.6178,0.650315789473684,-0.6178,-0.650315789473684,"FPTS_Te-Hina Paopao_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1538,550,0.1699,489,0.016,0.0095,0.9481,0.62375,2025-05-20 13:26:28.459064,1,"Allisha Gray","Loss",0.9481,0.62375,-0.9481,-0.62375,"FPTS Team_Allisha Gray_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1754,470,0.211,374,0.0356,0.0216,2.1562,1.41855263157895,2025-05-20 13:56:28.138588,4,"Brionna Jones","Win",0.7808,0.513684210526318,3.66976,2.4143157894737,"FPTS Team_Brionna Jones_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1887,430,0.211,374,0.0223,0.0138,1.3754,0.904868421052632,2025-05-20 12:56:33.106495,2,"Brionna Jones","Win",0.4475,0.294407894736843,1.92425,1.26595394736843,"FPTS Team_Brionna Jones_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1961,410,0.211,374,0.0149,0.0093,0.9279,0.610460526315789,2025-05-20 12:26:58.392908,1,"Brionna Jones","Win",0.9279,0.610460526315789,3.80439,2.50288815789473,"FPTS Team_Brionna Jones_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1538,550,0.1669,499,0.0131,0.0077,0.7717,0.507697368421053,2025-05-20 12:26:58.392908,1,"Kelsey Mitchell","Win",0.7717,0.507697368421053,4.24435,2.79233552631579,"FPTS Team_Kelsey Mitchell_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.1669,499,0.024,0.014,1.4029,0.92296052631579,2025-05-20 14:56:34.199459,6,"Kelsey Mitchell","Win",0.6312,0.415263157894737,3.7872,2.49157894736842,"FPTS Team_Kelsey Mitchell_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2326,330,0.2499,300,0.0173,0.0113,1.1294,0.743026315789474,2025-05-20 12:26:58.392908,1,"Natasha Howard","Loss",1.1294,0.743026315789474,-1.1294,-0.743026315789474,"FPTS Team_Natasha Howard_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2222,350,0.2499,300,0.0277,0.0178,1.7788,1.17026315789474,2025-05-20 16:26:37.942851,9,"Natasha Howard","Loss",0.6494,0.427236842105266,-0.6494,-0.427236842105266,"FPTS Team_Natasha Howard_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1053,850,0.124,706,0.0188,0.0105,1.0482,0.689605263157895,2025-05-20 12:56:33.106495,1,"Te-Hina Paopao","Loss",1.0482,0.689605263157895,-1.0482,-0.689605263157895,"FPTS Team_Te-Hina Paopao_2025-05-20"
2025-05-20,"FanDuel","ATL @ IND",1022500011,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.0909,1000,0.124,706,0.0331,0.0182,1.8211,1.19809210526316,2025-05-20 13:56:28.138588,3,"Te-Hina Paopao","Loss",0.7729,0.508486842105265,-0.7729,-0.508486842105265,"FPTS Team_Te-Hina Paopao_2025-05-20"
2025-05-20,"FanDuel","LVA @ CON",1022500010,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0556,1700,0.0761,1214,0.0206,0.0109,1.0893,1.14663157894737,2025-05-20 12:26:58.392908,1,"Jacy Sheldon","Loss",1.0893,1.14663157894737,-1.0893,-1.14663157894737,"FPTS_Jacy Sheldon_2025-05-20"
2025-05-20,"FanDuel","LVA @ CON",1022500010,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0455,2100,0.0759,1218,0.0304,0.0159,1.5933,1.67715789473684,2025-05-20 16:56:42.455106,10,"Lindsay Allen","Loss",0.1101,0.1158947368421,-0.1101,-0.1158947368421,"FPTS_Lindsay Allen_2025-05-20"
2025-05-20,"FanDuel","LVA @ CON",1022500010,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0476,2000,0.0759,1218,0.0283,0.0148,1.4832,1.56126315789474,2025-05-20 13:26:28.459064,3,"Lindsay Allen","Loss",0.1216,0.128,-0.1216,-0.128,"FPTS_Lindsay Allen_2025-05-20"
