"game_date","game","player_id","player_name","team_abbreviation","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-08,"CON @ NYL","1629568","Kennedy Burke","CON",2026-05-08 18:06:15.230037,"fd",0.1667,500,-0.0092,-0.0055,-0.5516,0.1575,535,-0.257757009345794
2026-05-08,"CON @ NYL","203398","Brittney Griner","CON",2026-05-08 18:06:15.230037,"fd",0.3636,175,-0.0557,-0.0438,-4.3764,0.3079,225,-2.04504672897196
2026-05-08,"CON @ NYL","1629546","Marine Johannes","NYL",2026-05-08 18:06:15.230037,"fd",0.1667,500,-0.0679,-0.0407,-4.0731,0.0988,912,-1.90331775700935
2026-05-08,"CON @ NYL","204335","Betnijah Laney-Hamilton","NYL",2026-05-08 18:06:15.230037,"fd",0.1923,420,-0.0215,-0.0133,-1.3307,0.1708,485,-0.621822429906542
2026-05-08,"CON @ NYL","203822","Rebekah Gardner","NYL",2026-05-08 18:06:15.230037,"fd",0.1667,500,0.0322,0.0193,1.9339,0.1989,403,0.903691588785047
2026-05-08,"CON @ NYL","1627668","Breanna Stewart","NYL",2026-05-08 18:06:15.230037,"fd",0.3509,185,-0.0596,-0.0459,-4.5919,0.2913,243,-2.1457476635514
2026-05-08,"CON @ NYL","1627673","Jonquel Jones","NYL",2026-05-08 18:06:15.230037,"fd",0.25,300,-0.0123,-0.0082,-0.817,0.2377,321,-0.381775700934579
2026-05-08,"WAS @ TOR","1642781","Georgia Amoore","WAS",2026-05-08 18:06:15.230037,"fd",0.1538,550,-0.0654,-0.0386,-3.8646,0.0884,1031,-1.80588785046729
2026-05-08,"WAS @ TOR","1642785","Sonia Citron","WAS",2026-05-08 18:06:15.230037,"fd",0.2041,390,-0.0145,-0.0091,-0.9139,0.1895,428,-0.427056074766355
2026-05-08,"WAS @ TOR","1642792","Kiki Iriafen","WAS",2026-05-08 18:06:15.230037,"fd",0.2857,250,0.027,0.0189,1.8885,0.3127,220,0.882476635514019
2026-05-08,"WAS @ TOR","1631022","Shakira Austin","WAS",2026-05-08 18:06:15.230037,"fd",0.3636,175,-0.0453,-0.0356,-3.5558,0.3184,214,-1.66158878504673
2026-05-08,"WAS @ TOR","1627700","Julie Allemand","TOR",2026-05-08 18:06:15.230037,"fd",0.1333,650,0.0323,0.0186,1.8625,0.1656,504,0.870327102803738
2026-05-08,"WAS @ TOR","1629497","Marina Mabrey","TOR",2026-05-08 18:06:15.230037,"fd",0.25,300,7e-04,5e-04,0.0491,0.2507,299,0.0229439252336449
2026-05-08,"WAS @ TOR","1628279","Brittney Sykes","TOR",2026-05-08 18:06:15.230037,"fd",0.1887,430,0.0536,0.0331,3.3051,0.2423,313,1.54443925233645
2026-05-08,"WAS @ TOR","1627701","Temi Fagbenle","TOR",2026-05-08 18:06:15.230037,"fd",0.3226,210,-0.1995,-0.1473,-14.725,0.1231,712,-6.88084112149533
2026-05-08,"WAS @ TOR","1631055","Nyara Sabally","TOR",2026-05-08 18:06:15.230037,"fd",0.2222,350,-0.0065,-0.0042,-0.4155,0.2158,363,-0.194158878504673
2026-05-08,"GSV @ SEA","1631007","Veronica Burton","GSV",2026-05-08 18:06:15.230037,"fd",0.2273,340,-0.0062,-0.004,-0.4023,0.2211,352,-0.187990654205607
2026-05-08,"GSV @ SEA","203866","Kayla Thornton","GSV",2026-05-08 18:06:15.230037,"fd",0.3226,210,-0.0596,-0.044,-4.3982,0.263,280,-2.05523364485981
2026-05-08,"GSV @ SEA","1628931","Gabby Williams","GSV",2026-05-08 18:06:15.230037,"fd",0.2041,390,-0.0162,-0.0102,-1.0175,0.1879,432,-0.475467289719626
2026-05-08,"GSV @ SEA","1642767","Janelle Salaun","GSV",2026-05-08 18:06:15.230037,"fd",0.2222,350,-0.1177,-0.0756,-7.5641,0.1046,856,-3.5346261682243
2026-05-08,"GSV @ SEA","1628882","Lexie Brown","SEA",2026-05-08 18:06:15.230037,"fd",0.1538,550,0.0324,0.0192,1.9153,0.1863,437,0.895
2026-05-08,"GSV @ SEA","1629567","Natisha Hiedeman","SEA",2026-05-08 18:06:15.230037,"fd",0.2222,350,0.0328,0.0211,2.1068,0.255,292,0.984485981308411
2026-05-08,"GSV @ SEA","1643428","Flau'jae Johnson","SEA",2026-05-08 18:06:15.230037,"fd",0.2083,380,-0.0832,-0.0526,-5.2555,0.1251,699,-2.45584112149533
2026-05-08,"GSV @ SEA","1642798","Dominique Malonga","SEA",2026-05-08 18:06:15.230037,"fd",0.3448,190,-0.0969,-0.0739,-7.3945,0.2479,303,-3.4553738317757
2026-05-08,"GSV @ SEA","203828","Stefanie Dolson","SEA",2026-05-08 18:06:15.230037,"fd",0.1923,420,-0.0091,-0.0056,-0.5645,0.1832,446,-0.263785046728972
2026-05-08,"CON @ NYL","1642809","Saniya Rivers","CON",2026-05-08 18:34:32.325279,"fd",0.1667,500,-5e-04,-3e-04,-0.0297,0.1662,502,-0.0138785046728972
2026-05-08,"CON @ NYL","1642800","Aneesah Morrow","CON",2026-05-08 18:34:32.325279,"fd",0.2857,250,-0.1037,-0.0726,-7.2568,0.182,449,-3.39102803738318
