"game_date","game","shot_type","shot_game","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-05-23,"PDX @ TOR","three point field goal","PDX @ TOR three point field goal",2026-05-23 21:21:21.006052,"dk",0.2679,273,0.3509,185,-0.083,-0.0639,-3.1958,-2.49671875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-23 21:21:21.006052,"dk",0.2451,308,0.2778,260,-0.0327,-0.0226,-1.1317,-0.884140625
2026-05-23,"PDX @ TOR","two point field goal","PDX @ TOR two point field goal",2026-05-23 21:21:21.006052,"dk",0.7321,-273,0.7222,-260,0.0099,0.0178,0.8891,0.694609375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-23 21:21:21.006052,"dk",0.7549,-308,0.7959,-390,-0.041,-0.1005,-5.0229,-3.924140625
2026-05-23,"PDX @ TOR","three point field goal","PDX @ TOR three point field goal",2026-05-23 21:51:21.108207,"dk",0.2679,273,0.3509,185,-0.083,-0.0639,-3.1958,-2.49671875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-23 21:51:21.108207,"dk",0.2451,308,0.2778,260,-0.0327,-0.0226,-1.1317,-0.884140625
2026-05-23,"PDX @ TOR","two point field goal","PDX @ TOR two point field goal",2026-05-23 21:51:21.108207,"dk",0.7321,-273,0.7222,-260,0.0099,0.0178,0.8891,0.694609375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-23 21:51:21.108207,"dk",0.7549,-308,0.7959,-390,-0.041,-0.1005,-5.0229,-3.924140625
2026-05-23,"PDX @ TOR","three point field goal","PDX @ TOR three point field goal",2026-05-23 22:21:20.948532,"dk",0.2679,273,0.3509,185,-0.083,-0.0639,-3.1958,-2.49671875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-23 22:21:20.948532,"dk",0.2451,308,0.2778,260,-0.0327,-0.0226,-1.1317,-0.884140625
2026-05-23,"PDX @ TOR","two point field goal","PDX @ TOR two point field goal",2026-05-23 22:21:20.948532,"dk",0.7321,-273,0.7222,-260,0.0099,0.0178,0.8891,0.694609375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-23 22:21:20.948532,"dk",0.7549,-308,0.7959,-390,-0.041,-0.1005,-5.0229,-3.924140625
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-23 22:51:21.303435,"dk",0.2451,308,0.2778,260,-0.0327,-0.0226,-1.1317,-0.884140625
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-23 22:51:21.303435,"dk",0.7549,-308,0.7959,-390,-0.041,-0.1005,-5.0229,-3.924140625
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-23 23:21:20.992628,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-23 23:21:20.992628,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-23 23:51:22.679886,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-23 23:51:22.679886,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-24 00:21:21.829268,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-24 00:21:21.829268,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-24 00:51:22.397337,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-24 00:51:22.397337,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-24 01:21:21.95465,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-24 01:21:21.95465,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-24 01:51:21.376313,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-24 01:51:21.376313,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-24 02:21:22.612351,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-24 02:21:22.612351,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-23,"LAS @ LVA","three point field goal","LAS @ LVA three point field goal",2026-05-24 02:51:22.080451,"dk",0.2386,319,0.2778,260,-0.0391,-0.0271,-1.3548,-1.0584375
2026-05-23,"LAS @ LVA","two point field goal","LAS @ LVA two point field goal",2026-05-24 02:51:22.080451,"dk",0.7614,-319,0.7959,-390,-0.0346,-0.0847,-4.2332,-3.3071875
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 13:21:20.863902,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 13:21:20.863902,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 13:21:20.863902,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 13:21:20.863902,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 13:21:20.863902,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 13:21:20.863902,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 13:51:20.362145,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 13:51:20.362145,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 13:51:20.362145,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 13:51:20.362145,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 13:51:20.362145,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 13:51:20.362145,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 14:21:20.253231,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 14:21:20.253231,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 14:21:20.253231,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 14:21:20.253231,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 14:51:19.060639,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 14:51:19.060639,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 14:51:19.060639,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 14:51:19.060639,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 14:51:19.060639,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 14:51:19.060639,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 15:21:20.207383,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 15:21:20.207383,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 15:21:20.207383,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 15:21:20.207383,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 15:21:20.207383,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 15:21:20.207383,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 15:51:20.507043,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 15:51:20.507043,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 15:51:20.507043,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 15:51:20.507043,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 15:51:20.507043,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 15:51:20.507043,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 16:21:19.765174,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 16:21:19.765174,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 16:21:19.765174,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 16:21:19.765174,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 16:21:19.765174,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 16:21:19.765174,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 16:51:19.43571,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 16:51:19.43571,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 16:51:19.43571,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 16:51:19.43571,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 16:51:19.43571,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 16:51:19.43571,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 17:21:21.157018,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 17:21:21.157018,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 17:21:21.157018,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 17:21:21.157018,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 17:21:21.157018,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 17:21:21.157018,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 17:51:20.638873,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 17:51:20.638873,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 17:51:20.638873,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 17:51:20.638873,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 17:51:20.638873,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 17:51:20.638873,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 18:21:19.390685,"dk",0.239,318,0.2857,250,-0.0467,-0.0327,-1.6349,-1.277265625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 18:21:19.390685,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 18:21:19.390685,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 18:21:19.390685,"dk",0.761,-318,0.7872,-370,-0.0262,-0.0617,-3.083,-2.40859375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 18:21:19.390685,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 18:21:19.390685,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 18:51:19.054517,"dk",0.2367,322,0.2857,250,-0.049,-0.0343,-1.7138,-1.33890625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 18:51:19.054517,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 18:51:19.054517,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 18:51:19.054517,"dk",0.7633,-322,0.7872,-370,-0.024,-0.0564,-2.8179,-2.201484375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 18:51:19.054517,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 18:51:19.054517,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"PHX @ ATL","three point field goal","PHX @ ATL three point field goal",2026-05-24 19:21:19.204051,"dk",0.2367,322,0.2857,250,-0.049,-0.0343,-1.7138,-1.33890625
2026-05-24,"DAL @ NYL","three point field goal","DAL @ NYL three point field goal",2026-05-24 19:21:19.204051,"dk",0.2625,281,0.2899,245,-0.0274,-0.0193,-0.9629,-0.752265625
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 19:21:19.204051,"dk",0.2198,355,0.2597,285,-0.04,-0.027,-1.3492,-1.0540625
2026-05-24,"PHX @ ATL","two point field goal","PHX @ ATL two point field goal",2026-05-24 19:21:19.204051,"dk",0.7633,-322,0.7872,-370,-0.024,-0.0564,-2.8179,-2.201484375
2026-05-24,"DAL @ NYL","two point field goal","DAL @ NYL two point field goal",2026-05-24 19:21:19.204051,"dk",0.7375,-281,0.7826,-360,-0.0451,-0.1038,-5.1878,-4.05296875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 19:21:19.204051,"dk",0.7802,-355,0.8095,-425,-0.0293,-0.0769,-3.8473,-3.005703125
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 19:51:19.207294,"dk",0.2198,355,0.2128,370,0.007,0.0045,0.223,0.17421875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 19:51:19.207294,"dk",0.7802,-355,0.8571,-600,-0.0769,-0.2693,-13.463,-10.51796875
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 20:21:19.118673,"dk",0.2198,355,0.2128,370,0.007,0.0045,0.223,0.17421875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 20:21:19.118673,"dk",0.7802,-355,0.8571,-600,-0.0769,-0.2693,-13.463,-10.51796875
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 20:51:19.252726,"dk",0.2198,355,0.2128,370,0.007,0.0045,0.223,0.17421875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 20:51:19.252726,"dk",0.7802,-355,0.8571,-600,-0.0769,-0.2693,-13.463,-10.51796875
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 21:21:19.052304,"dk",0.2198,355,0.2128,370,0.007,0.0045,0.223,0.17421875
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 21:21:19.052304,"dk",0.7802,-355,0.8571,-600,-0.0769,-0.2693,-13.463,-10.51796875
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 21:51:18.726274,"dk",0.2233,348,0.2128,370,0.0105,0.0067,0.3337,0.260703125
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 21:51:18.726274,"dk",0.7767,-348,0.8571,-600,-0.0804,-0.2815,-14.0729,-10.994453125
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 22:21:18.683851,"dk",0.2233,348,0.2128,370,0.0105,0.0067,0.3337,0.260703125
2026-05-24,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-24 22:21:18.683851,"dk",0.7767,-348,0.8571,-600,-0.0804,-0.2815,-14.0729,-10.994453125
2026-05-24,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-24 22:51:18.851446,"dk",0.2233,348,0.2128,370,0.0105,0.0067,0.3337,0.260703125
