"date","book","game","game_id","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_model","line_model","prob_book","line_book","edge","kelly","units","units_standardized","run_timestamp_utc","timestamp_id","play","result","units_bet","units_net","units_standardized_bet","units_standardized_net"
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0874,1045,0.0625,1500,0.0249,0.0133,1.326,1.12372881355932,2026-06-21 13:21:36.028711,3,"Leonie Fiebich","Loss",0.10865,-0.10865,0.0920762711864395,-0.0920762711864395
2026-06-21,"theScore","NYL @ LAS","1022600122","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0874,1045,0.0625,1500,0.0249,0.0133,1.326,1.12372881355932,2026-06-21 13:21:36.028711,3,"Leonie Fiebich","Loss",0.10865,-0.10865,0.0920762711864395,-0.0920762711864395
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1214,724,0.1111,800,0.0103,0.0058,0.58,0.491525423728814,2026-06-21 23:51:39.583991,1,"Satou Sabally","Loss",0.58,-0.58,0.491525423728814,-0.491525423728814
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1797,457,0.1429,600,0.0368,0.0215,2.1486,1.00401869158878,2026-06-21 12:22:14.265996,1,"Ariel Atkins","Loss",2.1486,-2.1486,1.00401869158878,-1.00401869158878
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1734,477,0.1176,750,0.0558,0.0316,3.1607,1.47696261682243,2026-06-21 12:22:14.265996,1,"Erica Wheeler","Win",3.1607,23.70525,1.47696261682243,11.0772196261682
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1734,477,0.1111,800,0.0623,0.0351,3.5051,1.63789719626168,2026-06-21 13:51:35.699862,4,"Erica Wheeler","Win",0.3444,2.7552,0.16093457943925,1.287476635514
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1669,499,0.1176,750,0.0493,0.0279,2.7924,1.30485981308411,2026-06-21 12:22:14.265996,1,"Leonie Fiebich","Loss",2.7924,-2.7924,1.30485981308411,-1.30485981308411
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1669,499,0.1111,800,0.0558,0.0314,3.1395,1.46705607476636,2026-06-21 20:51:39.715964,18,"Leonie Fiebich","Loss",0.3471,-0.3471,0.16219626168225,-0.16219626168225
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2315,332,0.1961,410,0.0354,0.022,2.204,1.02990654205607,2026-06-21 23:51:39.739108,1,"Satou Sabally","Loss",2.204,-2.204,1.02990654205607,-1.02990654205607
2026-06-21,"Draft Kings","NYL @ LAS","1022600122","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.128,681,0.1176,750,0.0104,0.0059,0.5888,0.426666666666667,2026-06-21 14:21:35.706155,1,"Ariel Atkins two point field goal","Loss",0.5888,-0.5888,0.426666666666667,-0.426666666666667
2026-06-21,"Draft Kings","NYL @ LAS","1022600122","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0378,2543,0.0152,6500,0.0227,0.0115,1.152,0.834782608695652,2026-06-21 14:21:35.706155,1,"Dearica Hamby three point field goal","Loss",1.152,-1.152,0.834782608695652,-0.834782608695652
2026-06-21,"Draft Kings","NYL @ LAS","1022600122","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1139,778,0.0769,1200,0.037,0.02,2.0031,1.45152173913043,2026-06-21 14:21:35.706155,1,"Erica Wheeler two point field goal","Win",2.0031,24.0372,1.45152173913043,17.4182608695652
2026-06-21,"Draft Kings","NYL @ LAS","1022600122","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1061,843,0.0714,1300,0.0347,0.0187,1.8658,1.35202898550725,2026-06-21 14:21:35.706155,1,"Leonie Fiebich two point field goal","Loss",1.8658,-1.8658,1.35202898550725,-1.35202898550725
2026-06-21,"Draft Kings","NYL @ LAS","1022600122","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1623,516,0.1333,650,0.029,0.0167,1.671,1.21086956521739,2026-06-21 23:51:39.907658,1,"Satou Sabally two point field goal","Loss",1.671,-1.671,1.21086956521739,-1.21086956521739
2026-06-21,"FanDuel","NYL @ LAS","1022600122","First Team","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4755,110,0.463,116,0.0126,0.0117,0.5851,0.379935064935065,2026-06-21 23:51:39.970927,1,"1Q LAS","Loss",0.5851,-0.5851,0.379935064935065,-0.379935064935065
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0682,1367,0.0575,1640,0.0107,0.0057,0.5684,0.481694915254237,2026-06-21 12:22:14.112865,1,"Georgia Amoore","Loss",0.5684,-0.5684,0.481694915254237,-0.481694915254237
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0682,1367,0.0526,1800,0.0156,0.0082,0.821,0.695762711864407,2026-06-21 15:51:35.627039,8,"Georgia Amoore","Loss",0.2526,-0.2526,0.21406779661017,-0.21406779661017
2026-06-21,"FanDuel","WAS @ MIN","1022600121","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0919,988,0.0769,1200,0.015,0.0081,0.8123,0.688389830508475,2026-06-21 12:22:14.112865,1,"Michaela Onyenwere","Loss",0.8123,-0.8123,0.688389830508475,-0.688389830508475
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0919,988,0.0758,1220,0.0162,0.0087,0.8743,0.740932203389831,2026-06-21 13:51:35.542815,4,"Michaela Onyenwere","Loss",0.0619999999999999,-0.0619999999999999,0.052542372881356,-0.052542372881356
2026-06-21,"FanDuel","WAS @ MIN","1022600121","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2084,380,0.1852,440,0.0233,0.0143,1.4268,0.666728971962617,2026-06-21 12:22:14.265996,1,"Courtney Williams","Win",1.4268,6.27792,0.666728971962617,2.93360747663552
2026-06-21,"FanDuel","WAS @ MIN","1022600121","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2084,380,0.1786,460,0.0299,0.0182,1.8178,0.849439252336449,2026-06-21 14:21:35.519506,5,"Courtney Williams","Win",0.391,1.7986,0.182710280373832,0.840467289719627
2026-06-21,"FanDuel","WAS @ MIN","1022600121","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2084,380,0.1724,480,0.036,0.0218,2.1763,1.01696261682243,2026-06-21 15:21:35.46316,7,"Courtney Williams","Win",0.3585,1.7208,0.167523364485981,0.804112149532708
2026-06-21,"FanDuel","WAS @ MIN","1022600121","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2084,380,0.1695,490,0.0389,0.0234,2.3446,1.09560747663551,2026-06-21 16:21:36.326516,9,"Courtney Williams","Win",0.1683,0.82467,0.07864485981308,0.385359813084092
2026-06-21,"Fanatics","WAS @ MIN","1022600121","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1334,650,0.1176,750,0.0158,0.0089,0.8933,0.417429906542056,2026-06-21 12:22:14.265996,1,"Georgia Amoore","Win",0.8933,6.69975,0.417429906542056,3.13072429906542
2026-06-21,"Fanatics","WAS @ MIN","1022600121","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1334,650,0.1111,800,0.0223,0.0125,1.2544,0.586168224299065,2026-06-21 20:21:39.170516,7,"Georgia Amoore","Win",0.3611,2.8888,0.168738317757009,1.34990654205607
2026-06-21,"FanDuel","WAS @ MIN","1022600121","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1762,468,0.1538,550,0.0223,0.0132,1.3201,0.616869158878505,2026-06-21 12:22:14.265996,1,"Michaela Onyenwere","Loss",1.3201,-1.3201,0.616869158878505,-0.616869158878505
2026-06-21,"FanDuel","WAS @ MIN","1022600121","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1762,468,0.1429,600,0.0333,0.0194,1.9442,0.908504672897196,2026-06-21 16:21:36.326516,9,"Michaela Onyenwere","Loss",0.6241,-0.6241,0.291635514018691,-0.291635514018691
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1544,548,0.1429,600,0.0115,0.0067,0.673,0.48768115942029,2026-06-21 19:51:39.043499,1,"Courtney Williams two point field goal","Loss",0.673,-0.673,0.48768115942029,-0.48768115942029
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0438,2183,0.0196,5000,0.0242,0.0123,1.2337,0.893985507246377,2026-06-21 14:21:35.706155,1,"Kiki Iriafen three point field goal","Loss",1.2337,-1.2337,0.893985507246377,-0.893985507246377
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1234,710,0.1053,850,0.0182,0.0102,1.0157,0.736014492753623,2026-06-21 14:21:35.706155,1,"Michaela Onyenwere two point field goal","Loss",1.0157,-1.0157,0.736014492753623,-0.736014492753623
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0438,2181,0.0099,10000,0.0339,0.0171,1.7136,1.24173913043478,2026-06-21 14:21:35.706155,1,"Natasha Howard three point field goal","Loss",1.7136,-1.7136,1.24173913043478,-1.24173913043478
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0427,2241,0.0217,4500,0.021,0.0107,1.0725,0.777173913043478,2026-06-21 14:21:35.706155,1,"Shakira Austin three point field goal","Loss",1.0725,-1.0725,0.777173913043478,-0.777173913043478
2026-06-21,"Draft Kings","WAS @ MIN","1022600121","First Three by Team","First Three","Player","Team","Home/Away","Favorite/Underdog",0.0592,1589,0.0435,2200,0.0157,0.0082,0.8218,0.415050505050505,2026-06-21 14:21:35.970603,1,"Natasha Howard","Loss",0.8218,-0.8218,0.415050505050505,-0.415050505050505
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1031,870,0.0909,1000,0.0122,0.0067,0.6713,0.568898305084746,2026-06-22 12:51:38.777215,1,"Diamond Miller","Loss",0.6713,-0.6713,0.568898305084746,-0.568898305084746
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1032,869,0.0909,1000,0.0123,0.0068,0.6776,0.574237288135593,2026-06-22 13:21:40.837135,2,"Diamond Miller","Loss",0.00629999999999997,-0.00629999999999997,0.00533898305084701,-0.00533898305084701
2026-06-22,"BetRivers","CHI @ CON","1022600123","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.107,835,0.0909,1000,0.0161,0.0089,0.8853,0.750254237288136,2026-06-22 22:51:39.31286,3,"Diamond Miller","Loss",0.2077,-0.2077,0.176016949152543,-0.176016949152543
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0776,1188,0.0667,1400,0.011,0.0059,0.5881,0.498389830508475,2026-06-22 15:51:38.940724,1,"Gabriela Jaquez","Loss",0.5881,-0.5881,0.498389830508475,-0.498389830508475
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0778,1186,0.0667,1400,0.0111,0.0059,0.5938,0.503220338983051,2026-06-22 21:21:41.037096,4,"Gabriela Jaquez","Loss",0.00570000000000004,-0.00570000000000004,0.00483050847457595,-0.00483050847457595
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1201,0.05,1900,0.0269,0.0141,1.4134,1.19779661016949,2026-06-22 22:21:38.356519,5,"Gabriela Jaquez","Loss",0.8196,-0.8196,0.694576271186439,-0.694576271186439
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0476,2000,0.0293,0.0154,1.5386,1.30389830508475,2026-06-22 22:51:39.31286,6,"Gabriela Jaquez","Loss",0.1252,-0.1252,0.10610169491526,-0.10610169491526
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0829,1106,0.0714,1300,0.0115,0.0062,0.6203,0.525677966101695,2026-06-22 22:21:38.356519,1,"Skylar Diggins","Loss",0.6203,-0.6203,0.525677966101695,-0.525677966101695
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.083,1104,0.0667,1400,0.0164,0.0088,0.8763,0.742627118644068,2026-06-22 22:51:39.31286,2,"Skylar Diggins","Loss",0.256,-0.256,0.216949152542373,-0.216949152542373
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0912,996,0.0625,1500,0.0287,0.0153,1.5321,1.29838983050847,2026-06-22 12:22:20.451198,1,"Sydney Taylor","Loss",1.5321,-1.5321,1.29838983050847,-1.29838983050847
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0902,1009,0.0556,1700,0.0346,0.0183,1.8328,1.55322033898305,2026-06-22 22:21:38.356519,21,"Sydney Taylor","Loss",0.3007,-0.3007,0.25483050847458,-0.25483050847458
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0903,1008,0.0556,1700,0.0347,0.0184,1.8372,1.55694915254237,2026-06-22 22:51:39.31286,22,"Sydney Taylor","Loss",0.00439999999999996,-0.00439999999999996,0.00372881355932009,-0.00372881355932009
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1442,593,0.1176,750,0.0266,0.0151,1.5066,0.704018691588785,2026-06-22 22:51:39.47648,1,"Charlisse Leger-Walker","Loss",1.5066,-1.5066,0.704018691588785,-0.704018691588785
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1876,433,0.1667,500,0.0209,0.0125,1.2535,0.585747663551402,2026-06-22 12:22:20.612033,1,"Diamond Miller","Loss",1.2535,-1.2535,0.585747663551402,-0.585747663551402
2026-06-22,"Draft Kings","CHI @ CON","1022600123","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.188,432,0.1667,500,0.0214,0.0128,1.2821,0.59911214953271,2026-06-22 14:21:39.814234,5,"Diamond Miller","Loss",0.0286,-0.0286,0.013364485981308,-0.013364485981308
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1999,400,0.1695,490,0.0305,0.0183,1.8336,0.856822429906542,2026-06-22 22:51:39.47648,21,"Diamond Miller","Loss",0.5515,-0.5515,0.257710280373832,-0.257710280373832
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1727,479,0.1429,600,0.0298,0.0174,1.7405,0.813317757009346,2026-06-22 15:51:39.099957,1,"Gabriela Jaquez","Loss",1.7405,-1.7405,0.813317757009346,-0.813317757009346
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1727,479,0.1111,800,0.0616,0.0346,3.464,1.61869158878505,2026-06-22 22:21:38.519211,14,"Gabriela Jaquez","Loss",1.7235,-1.7235,0.805373831775704,-0.805373831775704
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1727,479,0.1053,850,0.0674,0.0377,3.7682,1.76084112149533,2026-06-22 22:51:39.47648,15,"Gabriela Jaquez","Loss",0.3042,-0.3042,0.14214953271028,-0.14214953271028
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1864,437,0.1754,470,0.0109,0.0066,0.6638,0.31018691588785,2026-06-22 12:22:20.612033,1,"Skylar Diggins","Loss",0.6638,-0.6638,0.31018691588785,-0.31018691588785
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1864,437,0.1695,490,0.0169,0.0102,1.0171,0.475280373831776,2026-06-22 17:21:40.634194,6,"Skylar Diggins","Loss",0.3533,-0.3533,0.165093457943926,-0.165093457943926
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1864,437,0.1538,550,0.0325,0.0192,1.9228,0.898504672897196,2026-06-22 22:21:38.519211,9,"Skylar Diggins","Loss",0.9057,-0.9057,0.42322429906542,-0.42322429906542
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2026,394,0.1333,650,0.0693,0.04,3.9976,1.86803738317757,2026-06-22 12:22:20.612033,1,"Sydney Taylor","Win",3.9976,25.9844,1.86803738317757,12.1422429906542
2026-06-22,"FanDuel","CHI @ CON","1022600123","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2026,394,0.1176,750,0.085,0.0482,4.8154,2.25018691588785,2026-06-22 22:21:38.519211,21,"Sydney Taylor","Win",0.8178,6.1335,0.38214953271028,2.8661214953271
2026-06-22,"Draft Kings","CHI @ CON","1022600123","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.042,2280,0.0123,8000,0.0297,0.015,1.5018,1.08826086956522,2026-06-22 14:21:40.015773,1,"Brittney Griner three point field goal","Loss",1.5018,-1.5018,1.08826086956522,-1.08826086956522
2026-06-22,"Draft Kings","CHI @ CON","1022600123","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0438,2184,0.0123,8000,0.0314,0.0159,1.5917,1.15340579710145,2026-06-22 22:51:39.681096,17,"Brittney Griner three point field goal","Loss",0.0898999999999999,-0.0898999999999999,0.0651449275362299,-0.0651449275362299
2026-06-22,"Draft Kings","CHI @ CON","1022600123","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1384,622,0.1176,750,0.0208,0.0118,1.1776,0.853333333333333,2026-06-22 14:21:40.015773,1,"Diamond Miller two point field goal","Loss",1.1776,-1.1776,0.853333333333333,-0.853333333333333
2026-06-22,"Draft Kings","CHI @ CON","1022600123","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1353,639,0.125,700,0.0103,0.0059,0.5871,0.425434782608696,2026-06-22 14:21:40.015773,1,"Skylar Diggins two point field goal","Loss",0.5871,-0.5871,0.425434782608696,-0.425434782608696
2026-06-22,"Draft Kings","CHI @ CON","1022600123","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1406,611,0.0909,1000,0.0497,0.0273,2.7309,1.97891304347826,2026-06-22 14:21:40.015773,1,"Sydney Taylor two point field goal","Loss",2.7309,-2.7309,1.97891304347826,-1.97891304347826
2026-06-22,"Draft Kings","CHI @ CON","1022600123","First Three by Team","First Three","Player","Team","Home/Away","Favorite/Underdog",0.0733,1264,0.0588,1600,0.0145,0.0077,0.7689,0.388333333333333,2026-06-22 22:51:39.948838,1,"Brittney Griner","Loss",0.7689,-0.7689,0.388333333333333,-0.388333333333333
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1014,886,0.0909,1000,0.0105,0.0058,0.5757,0.487881355932203,2026-06-22 12:22:20.451198,1,"Awak Kuier","Loss",0.5757,-0.5757,0.487881355932203,-0.487881355932203
2026-06-22,"MGM","DAL @ SEA","1022600126","First Basket","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1032,869,0.0909,1000,0.0123,0.0068,0.6764,0.573220338983051,2026-06-22 12:51:38.777215,2,"Awak Kuier","Loss",0.1007,-0.1007,0.085338983050848,-0.085338983050848
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0917,991,0.0758,1220,0.0159,0.0086,0.86,0.728813559322034,2026-06-22 12:22:20.451198,1,"Azzi Fudd","Loss",0.86,-0.86,0.728813559322034,-0.728813559322034
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0878,1039,0.0714,1300,0.0164,0.0088,0.8816,0.747118644067797,2026-06-23 01:51:40.617101,1,"Natisha Hiedeman","Loss",0.8816,-0.8816,0.747118644067797,-0.747118644067797
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0306,3171,0.0196,5000,0.011,0.0056,0.559,0.834328358208955,2026-06-22 12:22:20.71252,1,"Azzi Fudd layup","Loss",0.559,-0.559,0.834328358208955,-0.834328358208955
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1949,413,0.1739,475,0.021,0.0127,1.271,0.59392523364486,2026-06-22 14:51:41.112936,1,"Arike Ogunbowale","Loss",1.271,-1.271,0.59392523364486,-0.59392523364486
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2033,392,0.1887,430,0.0146,0.009,0.8985,0.419859813084112,2026-06-22 12:22:20.612033,1,"Awak Kuier","Loss",0.8985,-0.8985,0.419859813084112,-0.419859813084112
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2033,392,0.1852,440,0.0181,0.0111,1.1091,0.518271028037383,2026-06-22 16:51:39.379273,9,"Awak Kuier","Loss",0.2106,-0.2106,0.098411214953271,-0.098411214953271
2026-06-22,"Fanatics","DAL @ SEA","1022600126","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2083,380,0.1818,450,0.0264,0.0162,1.6161,0.75518691588785,2026-06-22 22:51:39.47648,19,"Awak Kuier","Loss",0.507,-0.507,0.236915887850467,-0.236915887850467
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1838,444,0.1695,490,0.0143,0.0086,0.8594,0.401588785046729,2026-06-22 12:22:20.612033,1,"Azzi Fudd","Loss",0.8594,-0.8594,0.401588785046729,-0.401588785046729
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1838,444,0.1667,500,0.0171,0.0103,1.026,0.479439252336449,2026-06-22 13:21:40.992864,3,"Azzi Fudd","Loss",0.1666,-0.1666,0.07785046728972,-0.07785046728972
2026-06-22,"Fanatics","DAL @ SEA","1022600126","First Basket by Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1567,538,0.1429,600,0.0138,0.008,0.8048,0.37607476635514,2026-06-23 01:51:40.772449,1,"Katie Lou Samuelson","Loss",0.8048,-0.8048,0.37607476635514,-0.37607476635514
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1682,495,0.1538,550,0.0143,0.0085,0.847,0.395794392523364,2026-06-22 12:22:20.612033,1,"Natisha Hiedeman","Loss",0.847,-0.847,0.395794392523364,-0.395794392523364
2026-06-22,"FanDuel","DAL @ SEA","1022600126","First Basket by Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1744,473,0.1429,600,0.0316,0.0184,1.8411,0.860327102803738,2026-06-23 01:51:40.772449,27,"Natisha Hiedeman","Loss",0.9941,-0.9941,0.464532710280374,-0.464532710280374
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1368,631,0.1111,800,0.0257,0.0145,1.4456,1.04753623188406,2026-06-22 14:51:41.318548,1,"Arike Ogunbowale two point field goal","Loss",1.4456,-1.4456,1.04753623188406,-1.04753623188406
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1585,531,0.1429,600,0.0156,0.0091,0.9111,0.660217391304348,2026-06-22 14:51:41.318548,1,"Awak Kuier two point field goal","Loss",0.9111,-0.9111,0.660217391304348,-0.660217391304348
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.1212,725,0.1111,800,0.0101,0.0057,0.5694,0.412608695652174,2026-06-22 14:51:41.318548,1,"Azzi Fudd two point field goal","Loss",0.5694,-0.5694,0.412608695652174,-0.412608695652174
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0556,1697,0.0278,3500,0.0279,0.0143,1.4326,1.03811594202899,2026-06-22 14:51:41.318548,1,"Dominique Malonga three point field goal","Loss",1.4326,-1.4326,1.03811594202899,-1.03811594202899
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0557,1695,0.0278,3500,0.0279,0.0144,1.4364,1.04086956521739,2026-06-23 00:21:40.750953,20,"Dominique Malonga three point field goal","Loss",0.0037999999999998,-0.0037999999999998,0.0027536231884,-0.0027536231884
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0566,1668,0.0278,3500,0.0288,0.0148,1.4811,1.07326086956522,2026-06-23 01:51:40.961561,23,"Dominique Malonga three point field goal","Loss",0.0447000000000002,-0.0447000000000002,0.0323913043478299,-0.0323913043478299
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0342,2821,0.0141,7000,0.0202,0.0102,1.0219,0.740507246376812,2026-06-22 14:51:41.318548,1,"Jessica Shepard three point field goal","Loss",1.0219,-1.0219,0.740507246376812,-0.740507246376812
2026-06-22,"Draft Kings","DAL @ SEA","1022600126","First Basket by Team Exact","First FGM","Player","Team Exact","Home/Away","Favorite/Underdog",0.0978,922,0.0625,1500,0.0353,0.0188,1.8835,1.36485507246377,2026-06-23 01:51:40.961561,1,"Katie Lou Samuelson two point field goal","Loss",1.8835,-1.8835,1.36485507246377,-1.36485507246377
